,Unnamed: 0,province,town,address,sortation
3657,3657,NB,Caraquet,"22 St Pierre Blvd West, Caraquet NB E1W 1B6",E1W
3658,3658,NB,Dalhousie,"414 William Street, Dalhousie NB E8C 2X2",E8C
3659,3659,NB,Dieppe,"280 Amirault St, Dieppe NB E1A 1G2",E1A
3660,3660,NB,Dieppe,"423 Rue Adelard Savoie, Dieppe NB E1A 7G9",E1A
3661,3661,NB,Dieppe,"473 Paul St, Dieppe NB E1A 5R4",E1A
3662,3662,NB,Dieppe,"477 Paul Street, Dieppe NB E1A 4X5",E1A
3663,3663,NB,Dieppe,"580 Champlain St, Dieppe NB E1A 1P4",E1A
3664,3664,NB,Dieppe,"777 Aviation Ave - Past Security Check, Dieppe NB E1A 7Z5",E1A
3665,3665,NB,Doaktown,"300 Main St, Doaktown NB E9C 1A9",E9C
3666,3666,NB,Edmundston,"100 Grey Rock Rd, Edmundston NB E7C 0B6",E7C
3667,3667,NB,Edmundston,"155 Victoria Rd, Edmundston NB E3V 2H7",E3V
3668,3668,NB,Edmundston,"684 Victoria St, Edmundston NB E3V 3S9",E3V
3669,3669,NB,Florenceville-bristol,"8826 Main St, Florenceville-bristol NB E7L 2A1",E7L
3670,3670,NB,Fredericton,"1050 Douglas Ave, Fredericton NB E3A 9N2",E3A
3671,3671,NB,Fredericton,"1160 Hanwell Rd, Fredericton NB E3C 0A6",E3C
3672,3672,NB,Fredericton,"1189 Prospect St, Fredericton NB E3B 3B9",E3B
3673,3673,NB,Fredericton,"1713 Woodstock Rd, Fredericton NB E3C 1L4",E3C
3674,3674,NB,Fredericton,"245-247 Canada St, Fredericton NB E3A 4A1",E3A
3675,3675,NB,Fredericton,"290 Main St, Fredericton NB E3A 1C9",E3A
3676,3676,NB,Fredericton,"375 Smythe St, Fredericton NB E3B 3E3",E3B
3677,3677,NB,Fredericton,"534 Union St, Fredericton NB E3A 3N2",E3A
3678,3678,NB,Fredericton,"59 Dineen Dr, College Hall, Fredericton NB E3B 5G3",E3B
3679,3679,NB,Fredericton,"612 King St, Fredericton NB E3B 1G1",E3B
3680,3680,NB,Fredericton,"Unb - Student Union Building, Fredericton NB E3B 5A3",E3B
3681,3681,NB,Grand Falls,"199 Main St, Grand Falls NB E3Z 2W1",E3Z
3682,3682,NB,Grand Falls,"200 Ouellette Street, Grand Falls NB E3Z 1A6",E3Z
3683,3683,NB,Grand Falls,"452 Madawaska Rd, Grand Falls NB E3Y 1A3",E3Y
3684,3684,NB,Hampton,"470 Main St, Hampton NB E5N 6C1",E5N
3685,3685,NB,Hartland,"542 Main St, Hartland NB E7P 2N5",E7P
3686,3686,NB,Minto,"4 Union St, Minto NB E0E 1J0",E0E
3687,3687,NB,Miramichi,"122 Newcastle Blvd, Miramichi NB E1V 2L7",E1V
3688,3688,NB,Miramichi,"1680 Water Street, Miramichi NB E1N 1B1",E1N
3689,3689,NB,Miramichi,"188 King St, Miramichi NB E1N 2P2",E1N
3690,3690,NB,Miramichi,"2525 King George Hwy, Miramichi NB E1V 6W3",E1V
3691,3691,NB,Miramichi,"467 King George Hwy, Miramichi NB E1V 1M3",E1V
3692,3692,NB,Moncton,"10 Plaza Blvd, Moncton NB E1C 0G4",E1C
3693,3693,NB,Moncton,"1166 Mountain Rd, Moncton NB E1C 2T5",E1C
3694,3694,NB,Moncton,"135 Mcbeath Ave, Moncton NB E1C 6Z8",E1C
3695,3695,NB,Moncton,"1410 Elmwood Dr, Moncton NB E1H 2H4",E1H
3696,3696,NB,Moncton,"150 Canada Street, Moncton NB E1C 0V2",E1C
3697,3697,NB,Moncton,"151 Horseman Rd, Moncton NB E1E 0W6",E1E
3698,3698,NB,Moncton,"1812 Mountain Rd, Moncton NB E1G 1A9",E1G
3699,3699,NB,Moncton,"1840 Main St, Moncton NB E1E 1H7",E1E
3700,3700,NB,Moncton,"2 Hub Lane, Moncton NB E1C 9T5",E1C
3701,3701,NB,Moncton,"2731 Mountain Rd, Moncton NB E1G 2W5",E1G
3702,3702,NB,Moncton,"327 Elmwood Rd, Moncton NB E1A 1X6",E1A
3703,3703,NB,Moncton,"596 Mapleton Rd, Moncton NB E1G 2K5",E1G
3704,3704,NB,Moncton,"7 St George St, Moncton NB E1C 1S8",E1C
3705,3705,NB,Moncton,"721 Main Street, Moncton NB E1C 1E3",E1C
3706,3706,NB,Moncton,"750 St George Blvd, Moncton NB E1E 2C6",E1E
3707,3707,NB,Moncton,"95 Harrisville Blvd, Moncton NB E1H 3N4",E1H
3708,3708,NB,Neguac,"774 Principale Street, Neguac NB E9G 1N5",E9G
3709,3709,NB,Oromocto,"280 Restigouche Rd, Oromocto NB E2V 2G9",E2V
3710,3710,NB,Oromocto,"3 Gateway Dr, Oromocto NB E2V 4R3",E2V
3711,3711,NB,Oromocto,"Canex Ctc Gagetown Bldg A-42, Oromocto NB E2V 1B8",E2V
3712,3712,NB,Paquetville,"1082 Rue Du Parc, Paquetville NB E8R 1J6",E8R
3713,3713,NB,Perth-andover,"22 F Tribe Rd, Perth-andover NB E7H 2R6",E7H
3714,3714,NB,Petit Rocher,"619 Rue Principale, Petit Rocher NB E8J 1G9",E8J
3715,3715,NB,Petitcodiac,"11 Smith St, Petitcodiac NB E1H 3N4",E1H
3716,3716,NB,Quispamsis,"3 Millenium Drive, Quispamsis NB E2E 2R3",E2E
3717,3717,NB,Richibucto,"4 Park St, Richibucto NB E4W 4G5",E4W
3718,3718,NB,Riverview,"430 Coverdale Rd, Riverview NB E1B 3K1",E1B
3719,3719,NB,Riverview,"500 Pinewood Rd, Riverview NB E1B 4X6",E1B
3720,3720,NB,Riverview,"748 Coverdale Rd, Riverview NB E1B 3L2",E1B
3721,3721,NB,Rogersville,"11045 Principale St, Rogersville NB E4Y 2L7",E4Y
3722,3722,NB,Rothesay,"173 Hampton Rd, Rothesay NB E2E 2R3",E2E
3723,3723,NB,Rothesay,"8 Marr Rd, Rothesay NB E2E 2P9",E2E
3724,3724,NB,Sackville,"217 Main St, Sackville NB E0A 3C0",E0A
3725,3725,NB,Saint Andrews,"203 Mowatt Dr, Saint Andrews NB E5B 1B4",E5B
3726,3726,NB,Saint Antoine,"4584 Main St. Unit#1, Saint Antoine NB E0A 2X0",E0A
3727,3727,NB,Saint John,"10 Mcdonald St, Saint John NB E2J 1M5",E2J
3728,3728,NB,Saint John,"1100 Loch Lomond Rd, Saint John NB E2J 1Z6",E2J
3729,3729,NB,Saint John,"147 Mcallister Drive, Saint John NB E2J 2S6",E2J
3730,3730,NB,Saint John,"158 Main St W, Saint John NB E2M 2J9",E2M
3731,3731,NB,Saint John,"199 Hillyard St, Saint John NB E2K 4V2",E2K
3732,3732,NB,Saint John,"222 Bayside Dr, Saint John NB E2J 5C1",E2J
3733,3733,NB,Saint John,"265 King St West, Saint John NB E2M 1S7",E2M
3734,3734,NB,Saint John,"31 Waterloo St, Saint John NB E2L 3P5",E2L
3735,3735,NB,Saint John,"3701 Westfield Rd, Saint John NB E2M 7T4",E2M
3736,3736,NB,Saint John,"39 King St, Saint John NB E2L 4W3",E2L
3737,3737,NB,Saint John,"40 Galbraith Place, Saint John NB E2M 7L1",E2M
3738,3738,NB,Saint John,"40 University Ave, Saint John NB E2K 5B4",E2K
3739,3739,NB,Saint John,"447 Rothsay Ave, Saint John NB E2J 2C3",E2J
3740,3740,NB,Saint John,"519 Westmorland Rd, Saint John NB E2J 3W9",E2J
3741,3741,NB,Saint John,"52 King St, Saint John NB E2L 1G4",E2L
3742,3742,NB,Saint John,"640 Manawagonish Rd, Saint John NB E2M 3W5",E2M
3743,3743,NB,Saint John,"75 Lansdowne Ave, Saint John NB E2K 2Z9",E2K
3744,3744,NB,Saint John,"99 Station St, Saint John NB E2L 4X4",E2L
3745,3745,NB,Saint Leonard,"388 Rue St Jean, Saint Leonard NB E7E 2B6",E7E
3746,3746,NB,Saint Quentin,"54 Rue Canada, Saint Quentin NB E8A 1E9",E8A
3747,3747,NB,Saint-jacques,"262 Boulevard Isidore Boucher, Saint-jacques NB E7B 1W8",E7B
3748,3748,NB,Saint-louis,"10 Chemin Du Marais, Saint-louis NB E4X 1W8",E4X
3749,3749,NB,Salisbury,"2980 Fredericton Rd, Salisbury NB E4J 3E2",E4J
3750,3750,NB,Shediac,"534 Main St. East, Shediac NB E4P 2H1",E4P
3751,3751,NB,Shippagan,"204 Boulv Jd Gauthier, Shippagan NB E8S 1P3",E8S
3752,3752,NB,St Stephen,"131 King St, St Stephen NB E3L 2C7",E3L
3753,3753,NB,Sussex,"130 Main St, Sussex NB E4E 3E5",E4E
3754,3754,NB,Sussex,"638 Main Street, Sussex NB E4E 7H8",E4E
3755,3755,NB,Tracadie-sheila,"3425 Main Street, Tracadie-sheila NB E1X 1G5",E1X
3756,3756,NB,Upper Letang,"5 Route 172, Upper Letang NB E5C 2C7",E5C
3757,3757,NB,Woodstock,"194 Beardsley Rd, Woodstock NB E7M 4E4",E7M
3758,3758,NB,Woodstock,"360 Connell St, Woodstock NB E0J 2B0",E0J
3759,3759,NB,Woodstock,"667 Main St, Woodstock NB E7M 2C9",E7M
3760,3760,NL,Bay Roberts,"220-224 Conception Hwy, Bay Roberts NL A0A 1G0",A0A
3761,3761,NL,Bay Roberts,"80 Lt Stick Drive, Bay Roberts NL A0A 1G0",A0A
3762,3762,NL,Bishops Falls,"8 Trans Canada Highway, Bishops Falls NL A0H 1C0",A0H
3763,3763,NL,Carbonear,"100 Columbus Dr, Carbonear NL A1Y 1A6",A1Y
3764,3764,NL,Channel-port Aux Basques,"3 High St, Channel-port Aux Basques NL A0M 1C0",A0M
3765,3765,NL,Clarenville,"120 Transcanada Highway, Clarenville NL A5A 1Y3",A5A
3766,3766,NL,Clarenville,"72 Manitoba Dr, Clarenville NL A0E 1J0",A0E
3767,3767,NL,Conception Bay South,"153 Conception Bay Hwy Manuels, Conception Bay South NL A1W 3G7",A1W
3768,3768,NL,Conception Bay South,"907-911 Cb Highway Kelligrews, Conception Bay South NL A1X 7R8",A1X
3769,3769,NL,Corner Brook,"1 Mount Bernard Ave, Corner Brook NL A2H 6Y5",A2H
3770,3770,NL,Corner Brook,"105 West St, Corner Brook NL A2H 2Y6",A2H
3771,3771,NL,Corner Brook,"183 O'connell Dr, Corner Brook NL A2H 5M9",A2H
3772,3772,NL,Corner Brook,"28 Murphy Square, Corner Brook NL A2H 1R4",A2H
3773,3773,NL,Corner Brook,"5 Trans Cananda Highway, Corner Brook NL A2H 2N2",A2H
3774,3774,NL,Deer Lake,"11a Trans-canada Highway, Deer Lake NL A8A 2E5",A8A
3775,3775,NL,Deer Lake,"12 Commerce St, Deer Lake NL A0K 2E0",A0K
3776,3776,NL,Gander,"10 Cooper Blvd, Gander NL A1V 2W2",A1V
3777,3777,NL,Gander,"104 Trans Canada Highway, Gander NL A1B 1P8",A1B
3778,3778,NL,Gander,"275 Airport Rd, Gander NL A1V 1L5",A1V
3779,3779,NL,Grand Falls-windsor,"15a Cromer Ave, Grand Falls-windsor NL A2A 1X3",A2A
3780,3780,NL,Grand Falls-windsor,"36 Hardy Ave, Grand Falls-windsor NL A2A 2T9",A2A
3781,3781,NL,Happy Valley-goose Bay,"1 Loring Drive, Happy Valley-goose Bay NL A0P 1C0",A0P
3782,3782,NL,Happy Valley-goose Bay,"220 Hamilton River Rd, Happy Valley-goose Bay NL A0P 1E0",A0P
3783,3783,NL,Happy Valley-goose Bay,"Goose Bay Supermart, 381 Banshee Blvd Happy Valley, Happy Valley-goose Bay NL A0P 1C0",A0P
3784,3784,NL,Holyrood,"3 Holyrood Access Rd., Holyrood NL A0A 2R0",A0A
3785,3785,NL,Kelligrews,"20 Graham Mifflen Drive, Kelligrews NL A1X 0J2",A1X
3786,3786,NL,Kilbride,"8 Bay Bulls Rd, Kilbride NL A1G 1A3",A1G
3787,3787,NL,Labrador City,"500 Vanier Ave, Labrador City NL A2V 2W7",A2V
3788,3788,NL,Lewisporte,"465 Main St, Lewisporte NL A0G 3A0",A0G
3789,3789,NL,Marystown,"2-4 Columbia Dr, Marystown NL A0E 2M0",A0E
3790,3790,NL,Marystown,"210 Mcgettigan Blvd, Marystown NL A0E 2M0",A0E
3791,3791,NL,Mount Pearl,"249 Park Ave, Mount Pearl NL A1N 2W4",A1N
3792,3792,NL,Mount Pearl,"5 Merchant Dr, Mount Pearl NL A1N 5J4",A1N
3793,3793,NL,Mount Pearl,"70 Old Placentia Rd, Mount Pearl NL A1N 4P5",A1N
3794,3794,NL,Paradise,"1316 Topsail Rd, Paradise NL A1L 1E6",A1L
3795,3795,NL,Placentia,"59 Blockhouse Rd, Placentia NL A0B 2Y0",A0B
3796,3796,NL,Saint Anthony,"42 West St, Saint Anthony NL A0K 4S0",A0K
3797,3797,NL,Saint John's,"300 Prince Phillip Dr, Saint John's NL A1B 3V6",A1B
3798,3798,NL,Springdale,"15 Little Bay Rd, Springdale NL A0J 1T0",A0J
3799,3799,NL,St. John's,"10 Tailwind Drive, St. John's NL A1A 5T2",A1A
3800,3800,NL,St. John's,"139 Torbay Rd, St John's NL A1A 2G9",A1A
3801,3801,NL,St. John's,"154 Lemarchant Rd, St. John's NL A1C 5B8",A1C
3802,3802,NL,St. John's,"230 Elizabeth Ave, St. John's NL A1C 5S7",A1C
3803,3803,NL,St. John's,"235 Water St, St John's NL A1C 1B6",A1C
3804,3804,NL,St. John's,"25 Aberdeen Ave, St John's NL A1A 5T3",A1A
3805,3805,NL,St. John's,"275 Kenmount Rd, St John's NL A1B 3P9",A1B
3806,3806,NL,St. John's,"278 Torbay Rd, St John's NL A1B 3T2",A1B
3807,3807,NL,St. John's,"283 Portugal Cove Rd, St John's NL A1B 2N8",A1B
3808,3808,NL,St. John's,"2nd Floor Post Security: Departures Level: St. John's International Airport, 80 Terminal Access Road, St John's NL A1A 4Y3",A1A
3809,3809,NL,St. John's,"30 Ropewalk Lane, St John's NL A1E 2T2",A1E
3810,3810,NL,St. John's,"341-343 Main Rd, St John's NL A1S 1E9",A1S
3811,3811,NL,St. John's,"4 Danny Drive, St. John's NL A1H 0P1",A1H
3812,3812,NL,St. John's,"430 Topsail Rd, St John's NL A1E 4N1",A1E
3813,3813,NL,St. John's,"460 Kenmount Rd, St John's NL A1B 3P9",A1B
3814,3814,NL,St. John's,"48 Kenmount Rd Avalon Mall, St John's NL A1B 1W3",A1B
3815,3815,NL,St. John's,"500 Topsail Rd, St John's NL A1E 2C2",A1E
3816,3816,NL,St. John's,"551 Torbay Rd, St John's NL A1A 5C9",A1A
3817,3817,NL,St. John's,"648 Topsail Road, St. John's NL A1E 2E2",A1E
3818,3818,NL,St. John's,"696 Water St West, St John's NL A1E 1C1",A1E
3819,3819,NL,St. John's,"78 Harvey Rd, St John's NL A1C 2G1",A1C
3820,3820,NL,St. John's,"8-10 Rowan Street Churchill Square, St John's NL A1B 4J9",A1B
3821,3821,NL,St. John's,"92 Thorburn Rd, St John's NL A1B 3M3",A1B
3822,3822,NL,St. John's,"Arrivals Level: St. John's International Airport, 80 Airport Terminal Access Road, St. John's NL A1A 4Y3",A1A
3823,3823,NL,St. John's,"Cabot Place, 2nd Floor, 100 New Gower St, St John's NL A1C 6K3",A1C
3824,3824,NL,St. John's,"Otg - St Johns Hospital -  Main Cafeteria - 300 Prince Phillip Drive, St John's NL A1B 3V6",A1B
3825,3825,NL,St. John's,"Ybr - St. Johns Hospital -  Main Entrance - 300 Prince Phillip Dr, St John's NL A1B 3V6",A1B
3826,3826,NL,Stephenville,"124 Main St, Stephenville NL A2N 1J3",A2N
3827,3827,NL,Stephenville,"20 Main St, Stephenville NL A2N 1H2",A2N
3828,3828,NL,Whitbourne,"679 Trans Canada Hwy, Whitbourne NL A0B 3K0",A0B
3829,3829,NL,Witless Bay,"Highway 10 At Witless Bayline, Witless Bay NL A0A 4K0",A0A
3830,3830,NS,Afton Station,"Ns 104, Afton Station NS B0H 1A0",B0H
3831,3831,NS,Amherst,"118 South Albion Street, Amherst NS B4H 2X3",B4H
3832,3832,NS,Amherst,"149 South Albion Street, Amherst NS B4H 4H4",B4H
3833,3833,NS,Amherst,"34 Highway Route 6, Amherst NS B4H 0A1",B4H
3834,3834,NS,Antigonish,"124 Beech Hill Rd, Antigonish NS B2G 0B4",B2G
3835,3835,NS,Antigonish,"34 Main St, Antigonish NS B2G 2B3",B2G
3836,3836,NS,Antigonish,"7 James St, Antigonish NS B2G 1R6",B2G
3837,3837,NS,Baddeck,"8250 Shore Rd Hwy, Baddeck NS B0E 1B0",B0E
3838,3838,NS,Barrington Passage,"14 Highway # 330, Barrington Passage NS B0W 1G0",B0W
3839,3839,NS,Bedford,"1210 Hammonds Plains Rd, Bedford NS B4B 1B4",B4B
3840,3840,NS,Bedford,"36 Verdi Dr, Bedford NS B4A 0C2",B4A
3841,3841,NS,Bedford,"930 Bedford Highway, Bedford NS B4A 1A8",B4A
3842,3842,NS,Berwick,"193 Commercial St, Berwick NS B0P 1E0",B0P
3843,3843,NS,Bible Hill,"184 Pictou Rd, Bible Hill NS B2N 2T1",B2N
3844,3844,NS,Bridgetown,"642 Granville St E, Bridgetown NS B0S 1C0",B0S
3845,3845,NS,Bridgewater,"244 Dominion St, Bridgewater NS B4V 2K8",B4V
3846,3846,NS,Bridgewater,"421 Lahave St, Bridgewater NS B4Z 3A2",B4Z
3847,3847,NS,Bridgewater,"464 Lahave St, Bridgewater NS B4V 3T2",B4V
3848,3848,NS,Bridgewater,"9 Maccullough Rd, Bridgewater NS B4V 2W1",B4V
3849,3849,NS,Brookfield,"Rte 289 & Hwy 2, Brookfield NS B0N 1C0",B0N
3850,3850,NS,Chester,"3811 Hwy # 3, Chester NS B0J 1J0",B0J
3851,3851,NS,Coldbrook,"7210 Hwy #1, Coldbrook NS B4R 1A2",B4R
3852,3852,NS,Cole Harbour,"4 Forest Hills Parkway Cole Harbour Shopping Centre, Cole Harbour NS B2W 5G7",B2W
3853,3853,NS,Dartmouth,"106 Ilsley Ave, Dartmouth NS B3B 1L3",B3B
3854,3854,NS,Dartmouth,"116 Wyse Rd, Dartmouth NS B3A 1M3",B3A
3855,3855,NS,Dartmouth,"14 Highfield Park Dr, Unit 4, Dartmouth NS B3A 4T6",B3A
3856,3856,NS,Dartmouth,"15 Akerley Blvd, Dartmouth NS B3B 1J6",B3B
3857,3857,NS,Dartmouth,"159 Main St, Dartmouth NS B2X 1S1",B2X
3858,3858,NS,Dartmouth,"16 Kiltearn Row, Dartmouth NS B3B 0G8",B3B
3859,3859,NS,Dartmouth,"180 Wyse Rd, Dartmouth NS B3A 1M6",B3A
3860,3860,NS,Dartmouth,"205 207 Portland St, Dartmouth NS B2Y 1J5",B2Y
3861,3861,NS,Dartmouth,"21 Mic Mac Blvd, Dartmouth NS B3A 4N3",B3A
3862,3862,NS,Dartmouth,"244 Waverley Rd, Dartmouth NS B2X 2C4",B2X
3863,3863,NS,Dartmouth,"275 Baker Dr, Dartmouth NS B2W 0L6",B2W
3864,3864,NS,Dartmouth,"365 Pleasant St, Dartmouth NS B2Y 3S4",B2Y
3865,3865,NS,Dartmouth,"369 Caldwell Rd, Dartmouth NS B2V 1A4",B2V
3866,3866,NS,Dartmouth,"577 Main St, Dartmouth NS B2W 4K1",B2W
3867,3867,NS,Dartmouth,"621-623 Windmill Rd, Dartmouth NS B3B 1B6",B3B
3868,3868,NS,Dartmouth,"644 Portland St, Dartmouth NS B2W 6C4",B2W
3869,3869,NS,Dartmouth,"646 Main St, Dartmouth NS B2W 3T7",B2W
3870,3870,NS,Dartmouth,"80 Mawiomi Place, Dartmouth NS B2Y 0A5",B2Y
3871,3871,NS,Dartmouth,"84 Main St, Dartmouth NS B2X 1R5",B2X
3872,3872,NS,Dartmouth,"88 Alderney Dr, Dartmouth NS B2Y 2N5",B2Y
3873,3873,NS,Dartmouth,"975 Wilkinson Avenue, Dartmouth NS B3B 0H6",B3B
3874,3874,NS,Debert,"478 Mcelmon Rd, Debert NS B0M 1G0",B0M
3875,3875,NS,Digby,"488 Highway #303, Digby NS B0V 1A0",B0V
3876,3876,NS,Digby,"93 Warwick St, Digby NS B0V 1A0",B0V
3877,3877,NS,Dominion,"29 Commercial St, Dominion NS B1G 1B3",B1G
3878,3878,NS,Eastern Passage,"10 Cow Bay Rd, Eastern Passage NS B3G 1K7",B3G
3879,3879,NS,Eastern Passage,"1104 Main Rd, Eastern Passage NS B3G 1M6",B3G
3880,3880,NS,Elmsdale,"267 Hwy 214, Elmsdale NS B2S 1K1",B2S
3881,3881,NS,Enfield,"6739 Highway #2, Enfield NS B2T 1C8",B2T
3882,3882,NS,Eskasoni,"4716 Shore Rd, Eskasoni NS B1T 1K5",B1T
3883,3883,NS,Fall River,"3286 Hwy # 2, Fall River NS B2T 1J2",B2T
3884,3884,NS,Florence,"366 Park Rd, Florence NS B1Y 1N4",B1Y
3885,3885,NS,Glace Bay,"100 Mckeen St, Glace Bay NS B1A 5C2",B1A
3886,3886,NS,Glace Bay,"112 Reserve Street, Glace Bay NS B1A 4W5",B1A
3887,3887,NS,Goffs,"311 Bell Blvd, Goffs NS B2T 1K3",B2T
3888,3888,NS,Goffs,"747 Bell Blvd Lower Level, Goffs NS B2T 1K3",B2T
3889,3889,NS,Goffs,"747 Bell Blvd  Post Security, Goffs NS B2T 1K3",B2T
3890,3890,NS,Goodwood,"180 Prospect Road, Goodwood NS B3T 1P2",B3T
3891,3891,NS,Greenwood,"752 Ward Road, Greenwood NS B0P 1N0",B0P
3892,3892,NS,Halifax,"1 Pine Grove Dr, Halifax NS B3R 1S2",B3R
3893,3893,NS,Halifax,"1047 Barrington St, Halifax NS B3H 2P8",B3H
3894,3894,NS,Halifax,"117 Kearney Lake Road Suite 1 Wedgewood Plaza, Halifax NS B3M 4N9",B3M
3895,3895,NS,Halifax,"1199 Hammonds Plains Rd., Halifax NS B4B 1B3",B4B
3896,3896,NS,Halifax,"166 Bedford Hwy, Halifax NS B3M 2J6",B3M
3897,3897,NS,Halifax,"171 Herring Cove Rd, Halifax NS B3P 1K9",B3P
3898,3898,NS,Halifax,"1781 Upper Water St, Halifax NS B3J 3R6",B3J
3899,3899,NS,Halifax,"200 Bedford Highway, Halifax NS B3M 2K2",B3M
3900,3900,NS,Halifax,"217 Chain Lake Dr, Halifax NS B3S 1C1",B3S
3901,3901,NS,Halifax,"278 Lacewood Dr, Halifax NS B3M 3N8",B3M
3902,3902,NS,Halifax,"3600 Dutch Village Rd, Halifax NS B3N 2S3",B3N
3903,3903,NS,Halifax,"390 Osborne Street, Halifax NS B3N 3J6",B3N
3904,3904,NS,Halifax,"40 Peakview Way, Halifax NS B3M 0G2",B3M
3905,3905,NS,Halifax,"5 Lakelands Blvd, Halifax NS B3K 5L2",B3K
3906,3906,NS,Halifax,"5201 Duke St, Halifax NS B3J 1N9",B3J
3907,3907,NS,Halifax,"5511 Spring Garden Rd, Halifax NS B3J 1G9",B3J
3908,3908,NS,Halifax,"5685 Leeds St, Halifax NS B3K 4M2",B3K
3909,3909,NS,Halifax,"5850/5980 University Ave, Iwk Health Center, Halifax NS B3K 6R8",B3K
3910,3910,NS,Halifax,"5859 University Ave, Halifax NS B3H 4B7",B3H
3911,3911,NS,Halifax,"6020 Young St, Halifax NS B3K 2A2",B3K
3912,3912,NS,Halifax,"6034 Lady Hammond Rd, Halifax NS B3K 2R6",B3K
3913,3913,NS,Halifax,"6046 Young St, Halifax NS B3K 2A2",B3K
3914,3914,NS,Halifax,"6136 University Avenue, Halifax NS B3H 4J2",B3H
3915,3915,NS,Halifax,"6230 Coburg Rd, Halifax NS B3H 2A2",B3H
3916,3916,NS,Halifax,"6455 Quinpool Rd, Halifax NS B3L 1B1",B3L
3917,3917,NS,Halifax,"6570 Bayers Rd, Halifax NS B3L 2B3",B3L
3918,3918,NS,Halifax,"7001 Mumford Rd, Halifax NS B3L 4R3",B3L
3919,3919,NS,Halifax,"7010 Mumford Rd, Building B4, Halifax NS B3L 2H6",B3L
3920,3920,NS,Halifax,"923 Robie St Stmary's Univ, Halifax NS B3H 3C3",B3H
3921,3921,NS,Halifax,"Stadacona Expressmart, 5470 Gangway St, Halifax NS B3K 5M5",B3K
3922,3922,NS,Hantsport,"45 Sweetgrass Road Unit 2, Hantsport NS B0P 1P0",B0P
3923,3923,NS,Hardwood Lands,"2301 Hwy #2, Hardwood Lands NS B0N 1Y0",B0N
3924,3924,NS,Havre Boucher,"104 Trans Canada Highway, Havre Boucher NS B0H 1P0",B0H
3925,3925,NS,Kentville,"70 Aberdeen St, Kentville NS B4N 2N3",B4N
3926,3926,NS,Kingston,"806 Main St, Kingston NS B0P 1R0",B0P
3927,3927,NS,Liverpool,"170 Bristol Ave, Liverpool NS B0T 1K0",B0T
3928,3928,NS,Lower Sackville,"257 Cobequid Rd, Lower Sackville NS B4C 4H3",B4C
3929,3929,NS,Lower Sackville,"40 Freer Lane, Lower Sackville NS B4C 0A2",B4C
3930,3930,NS,Lower Sackville,"629 Sackville Dr, Lower Sackville NS B4C 2T1",B4C
3931,3931,NS,Lower Sackville,"70 First Lake Dr, Lower Sackville NS B4C 3E4",B4C
3932,3932,NS,Lower Sackville,"810 Sackville Dr, Lower Sackville NS B4E 1R7",B4E
3933,3933,NS,Lower Sackville,"84 Beaver Bank Rd, Lower Sackville NS B4E 1J7",B4E
3934,3934,NS,Lunenburg,"134 Victoria Rd, Lunenburg NS B0J 2C0",B0J
3935,3935,NS,Mahone Bay,"33 Edgewater St, Mahone Bay NS B0J 2E0",B0J
3936,3936,NS,Masstown,"10639 Highway 2, Masstown NS B0M 1G0",B0M
3937,3937,NS,Membertou,"201 Churchill Street, Membertou NS B1S 0H1",B1S
3938,3938,NS,Meteghan,"8226 Highway # 1, Meteghan NS B0W 2J0",B0W
3939,3939,NS,Middle Sackville,"1624 Sackville Dr, Middle Sackville NS B4E 3A8",B4E
3940,3940,NS,Middleton,"241 Main St, Middleton NS B0S 1P0",B0S
3941,3941,NS,Mount Uniacke,"645 Evangeline Trail, Mount Uniacke NS B0N 1Z0",B0N
3942,3942,NS,Musquodoboit Harbour,"7868 Highway #7, Musquodoboit Harbour NS B0J 2L0",B0J
3943,3943,NS,New Glasgow,"242 Westville Rd, New Glasgow NS B2H 2J5",B2H
3944,3944,NS,New Glasgow,"322 East River Rd, New Glasgow NS B2H 5C5",B2H
3945,3945,NS,New Glasgow,"687 East River Rd, New Glasgow NS B2H 3S4",B2H
3946,3946,NS,New Glasgow,"750 Westville Rd, New Glasgow NS B2H 2J8",B2H
3947,3947,NS,New Minas,"9061 Commercial St, New Minas NS B4N 3E6",B4N
3948,3948,NS,New Waterford,"3400 Plummer Ave, New Waterford NS B1H 1Y9",B1H
3949,3949,NS,North Sydney,"106 King St, North Sydney NS B2A 2T6",B2A
3950,3950,NS,North Sydney,"7 Blowers St, North Sydney NS B2A 2Y3",B2A
3951,3951,NS,Oxford,"4484 Upper Main St, Oxford NS B0M 1P0",B0M
3952,3952,NS,Parrsboro,"4019 Eastern Ave, Parrsboro NS B0M 1T0",B0M
3953,3953,NS,Pictou,"65 Weaver Rd, Pictou NS B0K 1H0",B0K
3954,3954,NS,Port Hawkesbury,"603 Reeves, Port Hawkesbury NS B9A 2R8",B9A
3955,3955,NS,Port Hawkesbury,"920 Reeves Street, Port Hawkesbury NS B9A 2R8",B9A
3956,3956,NS,Porter's Lake,"5215 Highway 7, Porter's Lake NS B3E 1J7",B3E
3957,3957,NS,Reserve Mines,"2249 Main St, Reserve Mines NS B1E 1J9",B1E
3958,3958,NS,Saint Peters,"9966 Grenville St, Saint Peters NS B0E 3B0",B0E
3959,3959,NS,Shearwater,"Shearwater Expressmart, 20 Provider Rd, Shearwater NS B0J 3A0",B0J
3960,3960,NS,Shelburne,"85 Ohio Rd, Shelburne NS B0T 1W0",B0T
